Sleutel;Datum Verzoek Inschr;Ingangsdatum;Collegejaar;Datum intrekking vooraanmelding;Inschrijfstatus;Faculteit;Examentype;Croho;Croho groepeernaam;Opleiding;Hoofdopleiding;Eerstejaars croho jaar;Is eerstejaars croho opleiding;Is hogerejaars;BBC ontvangen;Type vooropleiding;Nationaliteit;EER;Geslacht;Geverifieerd adres postcode;Geverifieerd adres plaats;Geverifieerd adres land;Studieadres postcode;Studieadres land;School code eerste vooropleiding;School eerste vooropleiding;Plaats code eerste vooropleiding;Land code eerste vooropleiding;Aantal studenten
2390;09-03-2023;01-09-2023;2023;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2023;1;0;0;VWO;Duitse;J;V;3664AA;Nijmegen;DE;5974BB;NL;73809;Demo School;0268;6030;1
2391;21-12-2022;01-09-2023;2023;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2023;1;0;0;VWO;Duitse;J;V;1670AA;Nijmegen;DE;4560BB;NL;47095;Demo School;0268;6030;1
2392;20-02-2023;01-09-2023;2023;;Geannuleerd;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2023;1;0;0;VWO;Duitse;J;V;1083AA;Nijmegen;DE;8050BB;NL;56170;Demo School;0268;6030;1
2393;02-01-2023;01-09-2023;2023;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2023;1;0;0;VWO;Duitse;J;M;6737AA;Nijmegen;DE;5641BB;NL;75797;Demo School;0268;6030;1
2394;05-09-2023;01-09-2023;2023;;Ingeschreven;FdM;Propedeuse Bachelor;Politicologie;B Politicologie;B Politicologie;B Politicologie;2023;1;0;0;VWO;Duitse;J;V;3337AA;Nijmegen;DE;4223BB;NL;66629;Demo School;0268;6030;1
2395;08-02-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;8752AA;Nijmegen;NL;6810BB;NL;42601;Demo School;0268;6030;1
2396;22-06-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;5280AA;Nijmegen;NL;5948BB;NL;88255;Demo School;0268;6030;1
2397;14-09-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;4268AA;Nijmegen;NL;5096BB;NL;27785;Demo School;0268;6030;1
2398;29-03-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;5871AA;Nijmegen;NL;8555BB;NL;81543;Demo School;0268;6030;1
2399;25-12-2022;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;3270AA;Nijmegen;NL;9627BB;NL;67920;Demo School;0268;6030;1
2400;19-08-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;6803AA;Nijmegen;NL;8006BB;NL;71151;Demo School;0268;6030;1
2401;06-07-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;7896AA;Nijmegen;NL;2448BB;NL;28426;Demo School;0268;6030;1
2402;21-05-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;3085AA;Nijmegen;NL;9900BB;NL;84130;Demo School;0268;6030;1
2403;29-01-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;7601AA;Nijmegen;NL;1097BB;NL;70661;Demo School;0268;6030;1
2404;24-08-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;1896AA;Nijmegen;NL;5426BB;NL;95181;Demo School;0268;6030;1
2405;28-11-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;6428AA;Nijmegen;NL;1997BB;NL;25917;Demo School;0268;6030;1
2406;19-08-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;9458AA;Nijmegen;NL;3361BB;NL;83668;Demo School;0268;6030;1
2407;08-08-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;5929AA;Nijmegen;NL;6093BB;NL;10845;Demo School;0268;6030;1
2408;27-03-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;3507AA;Nijmegen;NL;2983BB;NL;78134;Demo School;0268;6030;1
2409;17-10-2022;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;9287AA;Nijmegen;NL;8271BB;NL;61211;Demo School;0268;6030;1
2410;05-10-2022;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;4015AA;Nijmegen;NL;4849BB;NL;81659;Demo School;0268;6030;1
2411;03-12-2022;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;8083AA;Nijmegen;NL;3396BB;NL;93387;Demo School;0268;6030;1
2412;16-10-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;9380AA;Nijmegen;NL;9956BB;NL;36260;Demo School;0268;6030;1
2413;10-05-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;7018AA;Nijmegen;NL;5508BB;NL;61273;Demo School;0268;6030;1
2414;16-02-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;3427AA;Nijmegen;NL;1458BB;NL;47148;Demo School;0268;6030;1
2415;14-09-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;1558AA;Nijmegen;NL;8282BB;NL;15587;Demo School;0268;6030;1
2416;06-06-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;5536AA;Nijmegen;NL;1149BB;NL;30750;Demo School;0268;6030;1
2417;15-08-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;9405AA;Nijmegen;NL;2028BB;NL;32871;Demo School;0268;6030;1
2418;10-06-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;3294AA;Nijmegen;NL;5560BB;NL;96303;Demo School;0268;6030;1
2419;26-06-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;8729AA;Nijmegen;NL;3955BB;NL;85502;Demo School;0268;6030;1
2420;20-08-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;6309AA;Nijmegen;NL;6703BB;NL;86610;Demo School;0268;6030;1
2421;26-06-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;3607AA;Nijmegen;NL;4796BB;NL;22653;Demo School;0268;6030;1
2422;12-08-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;4793AA;Nijmegen;NL;4876BB;NL;23819;Demo School;0268;6030;1
2423;25-03-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;2054AA;Nijmegen;NL;2014BB;NL;90203;Demo School;0268;6030;1
2424;02-10-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;7132AA;Nijmegen;NL;1482BB;NL;32815;Demo School;0268;6030;1
2425;20-07-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;4206AA;Nijmegen;NL;5136BB;NL;74369;Demo School;0268;6030;1
2426;09-05-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;8111AA;Nijmegen;NL;9659BB;NL;35204;Demo School;0268;6030;1
2427;01-10-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;1544AA;Nijmegen;NL;3302BB;NL;10686;Demo School;0268;6030;1
2428;07-07-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;4036AA;Nijmegen;NL;9653BB;NL;75034;Demo School;0268;6030;1
2429;21-10-2022;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;6840AA;Nijmegen;NL;3258BB;NL;18802;Demo School;0268;6030;1
2430;25-06-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;3083AA;Nijmegen;NL;9474BB;NL;49089;Demo School;0268;6030;1
2431;15-11-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;1369AA;Nijmegen;NL;4670BB;NL;47997;Demo School;0268;6030;1
2432;27-04-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;3586AA;Nijmegen;NL;5719BB;NL;19801;Demo School;0268;6030;1
2433;23-04-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;1928AA;Nijmegen;NL;9944BB;NL;24532;Demo School;0268;6030;1
2434;29-04-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;6538AA;Nijmegen;NL;7904BB;NL;44194;Demo School;0268;6030;1
2435;19-12-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;9963AA;Nijmegen;NL;6400BB;NL;96944;Demo School;0268;6030;1
2436;24-01-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;1579AA;Nijmegen;NL;6666BB;NL;19275;Demo School;0268;6030;1
2437;10-02-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;5432AA;Nijmegen;NL;1683BB;NL;23639;Demo School;0268;6030;1
2438;22-11-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;8824AA;Nijmegen;NL;5971BB;NL;39852;Demo School;0268;6030;1
2439;26-09-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;1296AA;Nijmegen;NL;8899BB;NL;16834;Demo School;0268;6030;1
2440;24-06-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;7993AA;Nijmegen;NL;3257BB;NL;25149;Demo School;0268;6030;1
2441;14-06-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;8152AA;Nijmegen;NL;1949BB;NL;41217;Demo School;0268;6030;1
2442;28-11-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;9785AA;Nijmegen;NL;1750BB;NL;11952;Demo School;0268;6030;1
2443;23-04-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;1928AA;Nijmegen;NL;3076BB;NL;67482;Demo School;0268;6030;1
2444;28-09-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;5790AA;Nijmegen;NL;3125BB;NL;89445;Demo School;0268;6030;1
2445;25-02-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;M;5099AA;Nijmegen;NL;9907BB;NL;36982;Demo School;0268;6030;1
2446;11-06-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Nederlandse;N;V;5959AA;Nijmegen;NL;7011BB;NL;82273;Demo School;0268;6030;1
2447;06-12-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;9870AA;Nijmegen;DE;9248BB;NL;23681;Demo School;0268;6030;1
2448;12-11-2022;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;2285AA;Nijmegen;DE;4335BB;NL;27974;Demo School;0268;6030;1
2449;22-08-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;3011AA;Nijmegen;DE;7101BB;NL;28607;Demo School;0268;6030;1
2450;22-10-2022;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;2871AA;Nijmegen;DE;1348BB;NL;75392;Demo School;0268;6030;1
2451;03-05-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;2384AA;Nijmegen;DE;1978BB;NL;46581;Demo School;0268;6030;1
2452;22-06-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;7302AA;Nijmegen;DE;8274BB;NL;15821;Demo School;0268;6030;1
2453;08-11-2022;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;5999AA;Nijmegen;DE;1512BB;NL;80981;Demo School;0268;6030;1
2454;13-01-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;4547AA;Nijmegen;DE;1448BB;NL;54688;Demo School;0268;6030;1
2455;16-07-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;2789AA;Nijmegen;DE;7358BB;NL;98862;Demo School;0268;6030;1
2456;24-11-2022;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;3663AA;Nijmegen;DE;7247BB;NL;71254;Demo School;0268;6030;1
2457;18-04-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;5495AA;Nijmegen;DE;2401BB;NL;42759;Demo School;0268;6030;1
2458;10-05-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;5493AA;Nijmegen;DE;6926BB;NL;45225;Demo School;0268;6030;1
2459;02-01-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;5333AA;Nijmegen;DE;3929BB;NL;68170;Demo School;0268;6030;1
2460;17-07-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;6877AA;Nijmegen;DE;8867BB;NL;93590;Demo School;0268;6030;1
2461;06-04-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;5529AA;Nijmegen;DE;6145BB;NL;18394;Demo School;0268;6030;1
2462;30-04-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;9108AA;Nijmegen;DE;3084BB;NL;39808;Demo School;0268;6030;1
2463;12-03-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;2875AA;Nijmegen;DE;1630BB;NL;34150;Demo School;0268;6030;1
2464;21-07-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;4734AA;Nijmegen;DE;1996BB;NL;43954;Demo School;0268;6030;1
2465;14-01-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;4845AA;Nijmegen;DE;6729BB;NL;24308;Demo School;0268;6030;1
2466;14-11-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;4343AA;Nijmegen;DE;6337BB;NL;84758;Demo School;0268;6030;1
2467;03-07-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;3344AA;Nijmegen;DE;1404BB;NL;52800;Demo School;0268;6030;1
2468;14-06-2023;01-09-2023;2023;;Geannuleerd;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;8711AA;Nijmegen;DE;5817BB;NL;91515;Demo School;0268;6030;1
2469;31-10-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;1418AA;Nijmegen;DE;2740BB;NL;89827;Demo School;0268;6030;1
2470;04-11-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;7206AA;Nijmegen;DE;1534BB;NL;96122;Demo School;0268;6030;1
2471;25-06-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;4679AA;Nijmegen;DE;9249BB;NL;85292;Demo School;0268;6030;1
2472;07-07-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;8738AA;Nijmegen;DE;9592BB;NL;78201;Demo School;0268;6030;1
2473;02-05-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;6385AA;Nijmegen;DE;4982BB;NL;57443;Demo School;0268;6030;1
2474;05-11-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;8291AA;Nijmegen;DE;7716BB;NL;57432;Demo School;0268;6030;1
2475;25-11-2022;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;V;8932AA;Nijmegen;DE;4774BB;NL;68847;Demo School;0268;6030;1
2476;14-04-2023;01-09-2023;2023;;Ingeschreven;FdR;Master;Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;M Rechtsgeleerdheid;2023;1;0;0;WO Bachelor;Duitse;J;M;7678AA;Nijmegen;DE;3263BB;NL;89370;Demo School;0268;6030;1
